in	o	IN	10	prep	9	0	root	0
inter	o	JJ	11	subtok	12	0	root	0
-	o	NNS	12	subtok	13	0	root	0
comparisons	o	NNS	13	pobj	10	0	root	0
,	o	,	14	punct	5	0	root	0
dominate	o	VB	15	ccomp	2	0	root	0
the	o	DT	16	det	19	0	root	0
reported	o	VBN	17	amod	19	0	root	0
energy	o	NN	18	compound	19	0	root	0
delivery	o	NN	19	dobj	15	0	root	0
.	o	.	20	punct	2	0	root	0

Environmental	o	JJ	0	amod	1	0	root	0
influences	o	NNS	1	nsubj	11	0	root	0
such	o	JJ	2	amod	3	0	root	0
as	o	IN	3	prep	1	0	root	0
light	o	JJ	4	amod	5	0	root	0
intensity	o	NN	5	pobj	3	0	root	0
,	o	,	6	punct	5	0	root	0
spectrum	o	NN	7	conj	5	0	root	0
and	o	CC	8	cc	7	0	root	0
operating	o	NN	9	compound	10	0	root	0
temperature	o	NN	10	conj	7	0	root	0
introduce	o	VBP	11	ROOT	11	0	root	0
performance	ME	NN	12	compound	13	12	HasQuantity	19
variations	ME	NNS	13	dobj	11	0	root	0
typically	o	RB	14	advmod	15	0	root	0
in	o	IN	15	prep	11	0	root	0
the	o	DT	16	det	17	0	root	0
range	o	NN	17	pobj	15	0	root	0
of	o	IN	18	prep	17	0	root	0
2–7	o	CD	19	nummod	20	0	root	0
%	o	NN	20	pobj	18	0	root	0
in	o	IN	21	prep	11	0	root	0
the	o	DT	22	det	23	0	root	0
course	o	NN	23	pobj	21	0	root	0
of	o	IN	24	prep	23	0	root	0
a	o	DT	25	det	26	0	root	0
year	o	NN	26	pobj	24	0	root	0
.	o	.	27	punct	11	0	root	0

However	o	RB	0	advmod	6	0	root	0
,	o	,	1	punct	6	0	root	0
most	o	JJS	2	amod	4	0	root	0
comparative	o	JJ	3	amod	4	0	root	0
tests	o	NNS	4	nsubjpass	6	0	root	0
are	o	VBP	5	auxpass	6	0	root	0
carried	o	VBN	6	ROOT	6	0	root	0
out	o	RP	7	prt	6	0	root	0
only	o	RB	8	advmod	9	0	root	0
for	o	IN	9	prep	6	0	root	0
short	o	JJ	10	amod	11	0	root	0
periods	o	NNS	11	pobj	9	0	root	0
of	o	IN	12	prep	11	0	root	0
time	o	NN	13	pobj	12	0	root	0
,	o	,	14	punct	6	0	root	0
in	o	IN	15	prep	6	0	root	0
the	o	DT	16	det	17	0	root	0
order	o	NN	17	pobj	15	0	root	0
of	o	IN	18	prep	17	0	root	0
months	o	NNS	19	pobj	18	0	root	0
.	o	.	20	punct	6	0	root	0

Here	o	RB	0	advmod	5	0	root	0
,	o	,	1	punct	5	0	root	0
the	o	DT	2	det	4	0	root	0
power	o	NN	3	compound	4	0	root	0
rating	o	NN	4	nsubj	5	0	root	0
is	o	VBZ	5	ROOT	5	0	root	0
a	o	DT	6	det	8	0	root	0
key	o	JJ	7	amod	8	0	root	0
factor	o	NN	8	attr	5	0	root	0
and	o	CC	9	cc	5	0	root	0
adds	o	VBZ	10	conj	5	0	root	0
uncertainty	o	NN	11	dobj	10	0	root	0
for	o	IN	12	prep	11	0	root	0
new	o	JJ	13	amod	14	0	root	0
technologies	o	NNS	14	pobj	12	0	root	0
such	o	JJ	15	amod	16	0	root	0
as	o	IN	16	prep	14	0	root	0
thin	o	JJ	17	amod	18	0	root	0
films	o	NNS	18	pobj	16	0	root	0
often	o	RB	19	advmod	20	0	root	0
in	o	IN	20	prep	10	0	root	0
the	o	DT	21	det	22	0	root	0
range	o	NN	22	pobj	20	0	root	0
of	o	IN	23	prep	22	0	root	0
10–15	o	CD	24	nummod	25	0	root	0
%	o	NN	25	pobj	23	0	root	0
.	o	.	26	punct	5	0	root	0

This	o	DT	0	nsubj	1	0	root	0
dominates	o	VBZ	1	ROOT	1	0	root	0
inter	o	JJ	2	subtok	3	0	root	0
-	o	NNS	3	subtok	4	0	root	0
comparisons	o	NNS	4	dobj	1	0	root	0
looking	o	VBG	5	advcl	1	0	root	0
at	o	IN	6	prep	5	0	root	0
as	o	RB	7	pobj	6	0	root	0
-	o	HYPH	8	punct	7	0	root	0
new	o	JJ	9	amod	15	0	root	0
,	o	,	10	punct	15	0	root	0
first	o	JJ	11	amod	13	0	root	0
-	o	HYPH	12	punct	13	0	root	0
year	o	NN	13	compound	15	0	root	0
energy	o	NN	14	compound	15	0	root	0
yields	o	NNS	15	pobj	7	0	root	0
,	o	,	16	punct	1	0	root	0
yet	o	CC	17	advmod	18	0	root	0
considering	o	VBG	18	advcl	1	0	root	0
the	o	DT	19	det	24	0	root	0
life	o	NN	20	compound	22	0	root	0
-	o	HYPH	21	punct	22	0	root	0
time	o	NN	22	compound	24	0	root	0
energy	o	NN	23	compound	24	0	root	0
yield	o	NN	24	dobj	18	0	root	0
it	o	PRP	25	nsubjpass	27	0	root	0
is	o	VBZ	26	auxpass	27	0	root	0
found	o	VBN	27	conj	1	0	root	0
that	o	IN	28	mark	30	0	root	0
ageing	o	VBG	29	nsubj	30	29	Qualifies	31
causes	o	VBZ	30	ccomp	27	0	root	0
up	o	IN	31	quantmod	33	0	root	0
to	o	TO	32	quantmod	33	0	root	0
25	o	CD	33	nummod	34	0	root	0
%	o	NN	34	compound	35	0	root	0
variation	o	NN	35	dobj	30	35	HasQuantity	31
between	o	IN	36	prep	35	0	root	0
different	ME	JJ	37	amod	38	37	HasPropety	35
devices	ME	NNS	38	pobj	36	0	root	0
.	o	.	39	punct	27	0	root	0

The	o	DT	0	det	1	0	root	0
durability	o	NN	1	nsubj	8	0	root	0
of	o	IN	2	prep	1	0	root	0
devices	o	NNS	3	pobj	2	0	root	0
and	o	CC	4	cc	3	0	root	0
performance	o	NN	5	compound	7	0	root	0
-	o	HYPH	6	punct	7	0	root	0
maintenance	o	NN	7	conj	3	0	root	0
is	o	VBZ	8	ROOT	8	0	root	0
thus	o	RB	9	advmod	8	0	root	0
the	o	DT	10	det	13	0	root	0
most	o	RBS	11	advmod	12	0	root	0
significant	o	JJ	12	amod	13	0	root	0
factor	o	NN	13	attr	8	0	root	0
affecting	o	VBG	14	acl	13	0	root	0
energy	o	NN	15	compound	16	0	root	0
delivery	o	NN	16	dobj	14	0	root	0
,	o	,	17	punct	16	0	root	0
a	o	DT	18	det	20	0	root	0
major	o	JJ	19	amod	20	0	root	0
determinant	o	NN	20	appos	16	0	root	0
of	o	IN	21	prep	20	0	root	0
electricity	o	NN	22	compound	23	0	root	0
cost	o	NN	23	pobj	21	0	root	0
.	o	.	24	punct	8	0	root	0

The	o	DT	0	det	1	0	root	0
discussion	o	NN	1	nsubjpass	3	0	root	0
is	o	VBZ	2	auxpass	3	0	root	0
based	o	VBN	3	ROOT	3	0	root	0
on	o	IN	4	prep	3	0	root	0
long	o	JJ	5	amod	7	0	root	0
-	o	HYPH	6	punct	7	0	root	0
term	o	NN	7	compound	8	0	root	0
measurements	o	NNS	8	pobj	4	0	root	0
carried	o	VBN	9	acl	8	0	root	0
out	o	RP	10	prt	9	0	root	0
in	o	IN	11	prep	9	0	root	0
Loughborough	o	NNP	12	pobj	11	0	root	0
,	o	,	13	punct	12	0	root	0
UK	o	NNP	14	appos	12	0	root	0
by	o	IN	15	agent	9	0	root	0
the	o	DT	16	det	17	0	root	0
Centre	o	NNP	17	pobj	15	0	root	0
for	o	IN	18	prep	17	0	root	0
Renewable	o	NNP	19	compound	22	0	root	0
Energy	o	NNP	20	compound	22	0	root	0
Systems	o	NNPS	21	compound	22	0	root	0
Technology	o	NNP	22	pobj	18	0	root	0
(	o	-LRB-	23	punct	24	0	root	0
CREST	o	NNP	24	appos	22	0	root	0
)	o	-RRB-	25	punct	24	0	root	0
at	o	IN	26	prep	9	0	root	0
Loughborough	o	NNP	27	compound	28	0	root	0
University	o	NNP	28	pobj	26	0	root	0
.	o	.	29	punct	3	0	root	0

GFP	o	NNP	0	npadvmod	2	0	root	0
-	o	HYPH	1	punct	2	0	root	0
expressing	o	VBG	2	amod	3	0	root	0
H9	o	NNP	3	nsubjpass	11	0	root	0
,	o	,	4	punct	3	0	root	0
BBHX8	o	XX	5	appos	3	0	root	0
,	o	,	6	punct	3	0	root	0
and	o	CC	7	cc	3	0	root	0
A1ATD-1	o	DT	8	nummod	9	0	root	0
cells	o	NNS	9	nsubjpass	11	0	root	0
were	o	VBD	10	auxpass	11	0	root	0
generated	o	VBN	11	ROOT	11	0	root	0
by	o	IN	12	agent	11	0	root	0
stable	o	JJ	13	amod	14	0	root	0
transfection	o	NN	14	pobj	12	0	root	0
using	o	VBG	15	advcl	11	0	root	0
lipofectamine	o	NN	16	dobj	15	0	root	0
2000	o	CD	17	nummod	16	0	root	0
(	o	-LRB-	18	punct	11	0	root	0
Invitrogen	o	NNP	19	appos	3	0	root	0
)	o	-RRB-	20	punct	11	0	root	0
as	o	IN	21	mark	22	0	root	0
described	o	VBN	22	advcl	11	0	root	0
previously	o	RB	23	advmod	22	0	root	0
(	o	-LRB-	24	punct	27	0	root	0
Vallier	o	NNP	25	compound	27	0	root	0
et	o	FW	26	nmod	27	0	root	0
al	o	NNP	27	intj	22	0	root	0
.	o	NNP	28	punct	27	0	root	0
,	o	,	29	punct	28	0	root	0
2001	o	CD	30	npadvmod	28	0	root	0
)	o	-RRB-	31	punct	27	0	root	0
.	o	.	32	punct	11	0	root	0

GFP	o	NNP	0	npadvmod	2	0	root	0
-	o	HYPH	1	punct	2	0	root	0
positive	o	JJ	2	amod	3	0	root	0
cells	o	NNS	3	nsubjpass	5	0	root	0
were	o	VBD	4	auxpass	5	0	root	0
differentiated	o	VBN	5	ROOT	5	0	root	0
into	o	IN	6	prep	5	0	root	0
foregut	o	JJ	7	compound	8	0	root	0
cells	o	NNS	8	pobj	6	0	root	0
and	o	CC	9	cc	5	0	root	0
then	o	RB	10	advmod	11	0	root	0
dissociated	o	VBN	11	conj	5	0	root	0
into	o	IN	12	prep	11	0	root	0
single	o	JJ	13	amod	14	0	root	0
cells	o	NNS	14	pobj	12	0	root	0
.	o	.	15	punct	5	0	root	0

An	o	DT	0	det	4	0	root	0
individually	o	RB	1	advmod	2	0	root	0
isolated	o	VBN	2	amod	4	0	root	0
GFP	o	NNP	3	compound	4	0	root	0
cell	o	NN	4	nsubjpass	7	0	root	0
was	o	VBD	5	auxpass	7	0	root	0
then	o	RB	6	advmod	7	0	root	0
transferred	o	VBN	7	ROOT	7	0	root	0
into	o	IN	8	prep	7	0	root	0
a	o	DT	9	det	17	0	root	0
well	o	RB	10	npadvmod	11	0	root	0
containing	o	VBG	11	amod	17	0	root	0
non	o	JJ	12	subtok	13	0	root	0
-	o	JJ	13	subtok	14	0	root	0
GFP	o	JJ	14	npadvmod	16	0	root	0
-	o	HYPH	15	punct	16	0	root	0
positive	o	JJ	16	amod	17	0	root	0
hFSCs	o	NNP	17	pobj	8	0	root	0
.	o	.	18	punct	7	0	root	0

Wells	ME	NNP	0	nsubjpass	3	0	HasPropety	2
were	o	VBD	1	auxpass	3	0	root	0
visually	o	RB	2	advmod	3	2	HasQuantity	4
inspected	o	VBN	3	ROOT	3	0	root	0
12	o	CD	4	nummod	5	0	root	0
hr	o	NN	5	advmod	3	0	root	0
after	o	IN	6	prep	3	6	Qualifies	4
plating	o	NN	7	pobj	6	0	root	0
,	o	,	8	punct	3	0	root	0
and	o	CC	9	cc	3	0	root	0
wells	o	NNS	10	nsubjpass	19	0	root	0
containing	o	VBG	11	acl	10	0	root	0
a	o	DT	12	det	17	0	root	0
single	o	JJ	13	amod	17	0	root	0
GFP	o	NNP	14	npadvmod	16	0	root	0
-	o	HYPH	15	punct	16	0	root	0
positive	o	JJ	16	amod	17	0	root	0
hFSC	o	NNP	17	dobj	11	0	root	0
were	o	VBD	18	auxpass	19	0	root	0
selected	o	VBN	19	conj	3	0	root	0
for	o	IN	20	prep	19	0	root	0
clonal	o	JJ	21	amod	22	0	root	0
expansion	o	NN	22	pobj	20	0	root	0
.	o	.	23	punct	19	0	root	0

Enceladus	ME	NNP	0	nsubj	11	0	HasPropety	16
,	o	,	1	punct	0	0	root	0
one	o	CD	2	appos	0	0	root	0
out	o	IN	3	prep	2	0	root	0
of	o	IN	4	prep	3	0	root	0
currently	o	RB	5	advmod	7	0	root	0
62	o	CD	6	nummod	7	0	root	0
satellites	o	NNS	7	pobj	4	0	root	0
of	o	IN	8	prep	7	0	root	0
Saturn	ME	NNP	9	pobj	8	9	HasQuantity	6
,	o	,	10	punct	11	0	root	0
orbits	o	VBZ	11	ROOT	11	11	Qualifies	18
the	o	DT	12	det	13	0	root	0
planet	o	NN	13	dobj	11	0	root	0
at	o	IN	14	prep	11	0	root	0
a	o	DT	15	det	16	0	root	0
distance	o	NN	16	pobj	14	16	HasQuantity	18
of	o	IN	17	prep	16	0	root	0
3.95	o	CD	18	nummod	21	0	root	0
Saturn	o	NNP	19	nmod	21	0	root	0
radii	o	NN	20	amod	21	0	root	0
RS	o	NNP	21	pobj	17	0	root	0
(	o	-LRB-	22	punct	25	0	root	0
1RS	ME	CD	23	nummod	25	23	HasQuantity	25
=	o	SYM	24	punct	25	0	root	0
60	o	CD	25	appos	21	0	root	0
,	o	,	26	punct	25	0	root	0
268	o	CD	27	nummod	28	0	root	0
km	o	NN	28	npadvmod	25	0	root	0
)	o	-RRB-	29	punct	25	0	root	0
and	o	CC	30	cc	11	0	root	0
is	o	VBZ	31	auxpass	32	0	root	0
embedded	o	VBN	32	conj	11	0	root	0
in	o	IN	33	prep	32	0	root	0
the	o	DT	34	det	36	0	root	0
radiation	o	NN	35	compound	36	0	root	0
belts	o	NNS	36	pobj	33	0	root	0
of	o	IN	37	prep	36	0	root	0
Saturn	o	NNP	38	nmod	41	0	root	0
’s	o	POS	39	nmod	41	0	root	0
inner	o	JJ	40	amod	41	0	root	0
magnetosphere	o	NN	41	pobj	37	0	root	0
.	o	.	42	punct	11	0	root	0

Even	o	RB	0	advmod	1	0	root	0
with	o	IN	1	prep	21	0	root	0
a	o	DT	2	det	4	0	root	0
small	o	JJ	3	amod	4	0	root	0
radius	o	NN	4	pobj	1	0	root	0
REnc	o	NNP	5	appos	4	0	root	0
of	o	IN	6	prep	5	0	root	0
only	o	RB	7	advmod	8	0	root	0
252	o	CD	8	nummod	9	0	root	0
km	o	NN	9	pobj	6	0	root	0
and	o	CC	10	cc	4	0	root	0
an	o	DT	11	det	13	0	root	0
apparent	o	JJ	12	amod	13	0	root	0
similarity	o	NN	13	conj	4	0	root	0
to	o	IN	14	prep	13	0	root	0
other	o	JJ	15	amod	17	0	root	0
icy	o	JJ	16	amod	17	0	root	0
moons	o	NNS	17	pobj	14	0	root	0
,	o	,	18	punct	21	0	root	0
this	o	DT	19	det	20	0	root	0
moon	o	NN	20	nsubj	21	0	root	0
is	o	VBZ	21	ROOT	21	0	root	0
by	o	IN	22	advmod	23	0	root	0
far	o	RB	23	advmod	21	0	root	0
the	o	DT	24	det	28	0	root	0
most	o	RBS	25	advmod	26	0	root	0
important	o	JJ	26	amod	28	0	root	0
internal	o	JJ	27	amod	28	0	root	0
source	o	NN	28	attr	21	0	root	0
of	o	IN	29	prep	28	0	root	0
dust	o	NN	30	pobj	29	0	root	0
,	o	,	31	punct	30	0	root	0
neutral	o	JJ	32	amod	33	0	root	0
gas	o	NN	33	conj	30	0	root	0
and	o	CC	34	cc	33	0	root	0
plasma	o	NN	35	conj	33	0	root	0
in	o	IN	36	prep	28	0	root	0
the	o	DT	37	det	39	0	root	0
saturnian	o	JJ	38	amod	39	0	root	0
system	o	NN	39	pobj	36	0	root	0
and	o	CC	40	cc	21	0	root	0
especially	o	RB	41	advmod	42	0	root	0
in	o	IN	42	prep	21	0	root	0
the	o	DT	43	det	44	0	root	0
magnetosphere	o	NN	44	pobj	42	0	root	0
.	o	.	45	punct	21	0	root	0

As	o	IN	0	mark	2	0	root	0
already	o	RB	1	advmod	2	0	root	0
inferred	o	VBN	2	advcl	49	0	root	0
from	o	IN	3	prep	2	0	root	0
data	o	NNS	4	pobj	3	0	root	0
of	o	IN	5	prep	4	0	root	0
the	o	DT	6	det	8	0	root	0
first	o	JJ	7	amod	8	7	HasQuantity	26
flybys	o	NNS	8	pobj	5	0	root	0
of	o	IN	9	prep	8	0	root	0
the	o	DT	10	det	11	0	root	0
Pioneer	ME	NNP	11	pobj	9	11	HasPropety	7
11	ME	CD	12	nummod	11	0	root	0
(	o	-LRB-	13	punct	11	0	root	0
1979	o	CD	14	appos	11	0	root	0
)	o	-RRB-	15	punct	11	0	root	0
,	o	,	16	punct	49	0	root	0
Voyager	ME	NNP	17	pobj	16	17	HasPropety	7
1	ME	CD	18	nummod	17	0	root	0
(	o	-LRB-	19	punct	17	0	root	0
1980	o	CD	20	nummod	17	0	root	0
)	o	-RRB-	21	punct	17	0	root	0
and	o	CC	22	cc	17	0	root	0
Voyager	ME	NNP	23	nmod	28	23	HasPropety	7
2	ME	CD	24	nummod	23	0	root	0
(	o	-LRB-	25	punct	23	0	root	0
1981	o	CD	26	npadvmod	23	0	root	0
)	o	-RRB-	27	punct	23	0	root	0
spacecraft	o	NN	28	conj	17	0	root	0
,	o	,	29	punct	28	0	root	0
respectively	o	RB	30	advmod	34	0	root	0
(	o	-LRB-	31	punct	34	0	root	0
Smith	o	NNP	32	compound	34	0	root	0
et	o	FW	33	nmod	34	0	root	0
al	o	NNP	34	appos	28	0	root	0
.	o	NNP	35	punct	28	0	root	0
,	o	,	36	punct	28	0	root	0
1981	o	CD	37	npadvmod	28	0	root	0
;	o	:	38	punct	28	0	root	0
Krimigis	o	NNP	39	compound	41	0	root	0
et	o	FW	40	compound	41	0	root	0
al	o	NNP	41	appos	28	0	root	0
.	o	NNP	42	punct	28	0	root	0
,	o	,	43	punct	42	0	root	0
1982	o	CD	44	npadvmod	42	0	root	0
)	o	-RRB-	45	punct	28	0	root	0
,	o	,	46	punct	49	0	root	0
this	o	DT	47	det	48	0	root	0
moon	o	NN	48	nsubj	49	0	root	0
plays	o	VBZ	49	ROOT	49	0	root	0
the	o	DT	50	det	52	0	root	0
same	o	JJ	51	amod	52	0	root	0
role	o	NN	52	dobj	49	0	root	0
Io	o	NNP	53	nsubj	54	0	root	0
does	o	VBZ	54	relcl	52	0	root	0
for	o	IN	55	prep	54	0	root	0
the	o	DT	56	det	58	0	root	0
jovian	o	JJ	57	amod	58	0	root	0
system	o	NN	58	pobj	55	0	root	0
.	o	.	59	punct	49	0	root	0

The	o	DT	0	det	2	0	root	0
Cassini	ME	NNP	1	compound	2	1	HasPropety	13
spacecraft	ME	NN	2	nsubj	13	0	root	0
,	o	,	3	punct	2	0	root	0
in	o	IN	4	prep	2	0	root	0
orbit	o	NN	5	pobj	4	5	HasQuantity	8
around	o	IN	6	prep	2	0	root	0
Saturn	o	NNP	7	pobj	6	0	root	0
since	o	IN	8	prep	2	0	root	0
July	o	NNP	9	pobj	8	0	root	0
2004	o	CD	10	nummod	9	0	root	0
,	o	,	11	punct	2	0	root	0
has	o	VBZ	12	aux	13	0	root	0
flown	o	VBN	13	ROOT	13	13	HasQuantity	18
by	o	IN	14	prep	13	0	root	0
Enceladus	o	NNP	15	pobj	14	0	root	0
14	o	CD	16	nummod	17	0	root	0
times	o	NNS	17	npadvmod	13	0	root	0
between	o	IN	18	prep	13	18	Qualifies	16
2005	o	CD	19	pobj	18	0	root	0
and	o	CC	20	cc	19	0	root	0
2010	o	CD	21	conj	19	0	root	0
.	o	.	22	punct	13	0	root	0

Data	o	NNS	0	nsubj	5	0	root	0
from	o	IN	1	prep	0	0	root	0
Cassini	o	NNP	2	compound	4	0	root	0
instrument	o	NN	3	compound	4	0	root	0
teams	o	NNS	4	pobj	1	0	root	0
identified	o	VBD	5	ccomp	35	0	root	0
a	o	DT	6	det	7	0	root	0
plume	o	NN	7	dobj	5	0	root	0
of	o	IN	8	prep	7	0	root	0
water	o	NN	9	compound	10	0	root	0
geysers	o	NNS	10	pobj	8	0	root	0
above	o	IN	11	prep	7	0	root	0
the	o	DT	12	det	16	0	root	0
so	o	RB	13	advmod	14	0	root	0
called	o	VBN	14	amod	16	0	root	0
“	o	``	15	compound	16	0	root	0
tigerstripes	o	NNS	16	pobj	11	0	root	0
”	o	''	17	punct	7	0	root	0
on	o	IN	18	prep	7	0	root	0
the	o	DT	19	det	21	0	root	0
south	o	JJ	20	amod	21	0	root	0
pole	o	NN	21	pobj	18	0	root	0
of	o	IN	22	prep	21	0	root	0
the	o	DT	23	det	24	0	root	0
moon	o	NN	24	pobj	22	0	root	0
(	o	-LRB-	25	punct	24	0	root	0
Dougherty	o	NNP	26	compound	28	0	root	0
et	o	FW	27	compound	28	0	root	0
al	o	NNP	28	appos	24	0	root	0
.	o	NNP	29	punct	5	0	root	0
,	o	,	30	punct	29	0	root	0
2006	o	CD	31	npadvmod	29	0	root	0
;	o	:	32	punct	5	0	root	0
Porco	o	NNP	33	compound	35	0	root	0
et	o	NNP	34	compound	35	0	root	0
al	o	NNP	35	ROOT	35	0	root	0
.	o	NNP	36	punct	35	0	root	0
,	o	,	37	punct	36	0	root	0
2006	o	CD	38	npadvmod	36	0	root	0
)	o	-RRB-	39	punct	35	0	root	0
.	o	.	40	punct	35	0	root	0

This	o	DT	0	det	1	0	root	0
discovery	o	NN	1	nsubj	2	0	root	0
is	o	VBZ	2	ROOT	2	0	root	0
one	o	CD	3	attr	2	0	root	0
of	o	IN	4	prep	3	0	root	0
the	o	DT	5	det	8	0	root	0
most	o	RBS	6	advmod	7	0	root	0
important	o	JJ	7	amod	8	0	root	0
findings	o	NNS	8	pobj	4	0	root	0
to	o	TO	9	aux	11	0	root	0
better	o	RB	10	advmod	11	0	root	0
understand	o	VB	11	acl	8	0	root	0
the	o	DT	12	det	14	0	root	0
saturnian	o	JJ	13	amod	14	0	root	0
magnetosphere	o	NN	14	dobj	11	0	root	0
.	o	.	15	punct	2	0	root	0

The	o	DT	0	det	1	0	root	0
material	o	NN	1	nsubj	32	0	root	0
released	o	VBN	2	acl	1	0	root	0
in	o	IN	3	prep	2	0	root	0
the	o	DT	4	det	5	0	root	0
form	o	NN	5	pobj	3	0	root	0
of	o	IN	6	prep	5	0	root	0
water	o	NN	7	compound	8	0	root	0
gas	o	NN	8	pobj	6	0	root	0
,	o	,	9	punct	8	0	root	0
ice	o	NN	10	compound	11	0	root	0
molecules	o	NNS	11	conj	8	0	root	0
and	o	CC	12	cc	11	0	root	0
dust	o	NN	13	conj	11	0	root	0
(	o	-LRB-	14	punct	17	0	root	0
Waite	o	NNP	15	compound	17	0	root	0
et	o	FW	16	compound	17	0	root	0
al	o	NNP	17	appos	5	0	root	0
.	o	NNP	18	punct	1	0	root	0
,	o	,	19	punct	18	0	root	0
2006	o	CD	20	npadvmod	18	0	root	0
;	o	:	21	punct	1	0	root	0
Spahn	o	NNP	22	compound	24	0	root	0
et	o	FW	23	compound	24	0	root	0
al	o	NNP	24	appos	1	0	root	0
.	o	NNP	25	punct	24	0	root	0
,	o	,	26	punct	25	0	root	0
2006	o	CD	27	npadvmod	25	0	root	0
)	o	-RRB-	28	punct	24	0	root	0
from	o	IN	29	prep	1	0	root	0
those	o	DT	30	det	31	0	root	0
geysers	o	NNS	31	pobj	29	0	root	0
is	o	VBZ	32	ROOT	32	0	root	0
the	o	DT	33	det	35	0	root	0
main	o	JJ	34	amod	35	0	root	0
source	o	NN	35	attr	32	0	root	0
of	o	IN	36	prep	35	0	root	0
the	o	DT	37	det	40	0	root	0
E	o	NN	38	subtok	39	0	root	0
-	o	NN	39	punct	40	0	root	0
ring	o	NN	40	pobj	36	0	root	0
and	o	CC	41	cc	40	0	root	0
the	o	DT	42	det	44	0	root	0
neutral	o	JJ	43	amod	44	0	root	0
torus	o	NN	44	conj	40	0	root	0
and	o	CC	45	cc	32	0	root	0
is	o	VBZ	46	conj	32	0	root	0
the	o	DT	47	det	50	0	root	0
major	o	JJ	48	amod	50	0	root	0
plasma	o	NN	49	compound	50	0	root	0
source	o	NN	50	attr	46	0	root	0
of	o	IN	51	prep	50	0	root	0
water	o	NN	52	compound	53	0	root	0
group	o	NN	53	compound	54	0	root	0
ions	o	NNS	54	pobj	51	0	root	0
in	o	IN	55	prep	50	0	root	0
the	o	DT	56	det	57	0	root	0
magnetosphere	o	NN	57	pobj	55	0	root	0
.	o	.	58	punct	32	0	root	0

A	o	DT	0	det	1	0	root	0
summary	o	NN	1	nsubjpass	11	0	root	0
of	o	IN	2	prep	1	0	root	0
Enceladus	o	NNP	3	compound	4	0	root	0
findings	o	NNS	4	pobj	2	0	root	0
from	o	IN	5	prep	4	0	root	0
Cassini	o	NNP	6	compound	7	0	root	0
measurements	o	NNS	7	pobj	5	0	root	0
is	o	VBZ	8	auxpass	11	0	root	0
very	o	RB	9	advmod	10	0	root	0
well	o	RB	10	advmod	11	0	root	0
presented	o	VBN	11	ROOT	11	0	root	0
by	o	IN	12	agent	11	0	root	0
Spencer	o	NNP	13	compound	15	0	root	0
et	o	FW	14	compound	15	0	root	0
al	o	NNP	15	pobj	12	0	root	0
.	o	.	16	punct	11	0	root	0
(	o	-LRB-	17	punct	18	0	root	0
2009	o	CD	18	npadvmod	11	0	root	0
)	o	-RRB-	19	punct	11	0	root	0
.	o	.	20	punct	11	0	root	0

Refined	ME	JJ	0	amod	2	0	HasQuantity	12
crystallographic	ME	JJ	1	amod	2	0	root	0
parameters	ME	NNS	2	ROOT	2	0	root	0
for	ME	IN	3	prep	2	0	root	0
(	ME	-LRB-	4	punct	5	0	root	0
1	ME	LS	5	pobj	3	0	root	0
)	ME	-RRB-	6	punct	5	0	root	0
from	ME	IN	7	prep	2	0	root	0
PXD	ME	NNP	8	pobj	7	0	root	0
and	ME	CC	9	cc	8	0	root	0
PND	ME	NNP	10	conj	8	0	root	0
at	o	IN	11	prep	2	0	root	0
298	o	CD	12	nummod	13	0	root	0
K.	o	NNP	13	pobj	11	0	root	0

The	o	DT	0	det	2	0	root	0
boundary	o	JJ	1	compound	2	0	root	0
conditions	o	NNS	2	nsubj	3	0	root	0
were	o	VBD	3	ROOT	3	0	root	0
as	o	IN	4	mark	5	0	root	0
follows	o	VBZ	5	advcl	3	0	root	0
.	o	.	6	punct	3	0	root	0

On	o	IN	0	prep	15	0	root	0
the	o	DT	1	det	7	0	root	0
top	o	NN	2	amod	7	0	root	0
,	o	,	3	punct	2	0	root	0
bottom	o	NN	4	conj	2	0	root	0
and	o	CC	5	cc	4	0	root	0
right	o	JJ	6	conj	4	0	root	0
boundaries	o	VBZ	7	pobj	0	0	root	0
a	o	DT	8	det	13	0	root	0
no	o	DT	9	det	11	0	root	0
-	o	HYPH	10	punct	11	0	root	0
slip	o	NN	11	compound	12	0	root	0
boundary	o	JJ	12	compound	13	0	root	0
condition	o	NN	13	nsubjpass	15	0	root	0
was	o	VBD	14	auxpass	15	0	root	0
applied	o	VBN	15	ROOT	15	0	root	0
.	o	.	16	punct	15	0	root	0

On	o	IN	0	prep	8	0	root	0
the	o	DT	1	det	3	0	root	0
left	o	JJ	2	amod	3	0	root	0
boundary	o	NN	3	pobj	0	0	root	0
a	o	DT	4	det	7	0	root	0
Dirichlet	o	NNP	5	compound	7	0	root	0
boundary	o	NN	6	compound	7	0	root	0
condition	o	NN	7	nsubj	8	0	root	0
enforced	o	VBD	8	ROOT	8	0	root	0
a	o	DT	9	det	12	0	root	0
sinusoidal	o	JJ	10	amod	12	0	root	0
in-/outflow	o	JJ	11	compound	12	0	root	0
velocity	o	NN	12	dobj	8	0	root	0
:	o	:	13	punct	12	0	root	0
u(x	o	NNP	14	nmod	22	0	root	0
,	o	,	15	punct	14	0	root	0
y	o	NN	16	intj	14	0	root	0
,	o	,	17	punct	14	0	root	0
t)	o	NN	18	appos	14	0	root	0
=	o	SYM	19	punct	22	0	root	0
